Year,Sector Economico,Codigo de Producto,Producto,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,TOTAL
2024,Total OTROS 1/,603199000,"LOS DEMAS FLORES Y CAPULLOS FRESCOS, CORTADAS PARA RAMOS O ADORNOS",0,802.8,0,0,0,0,0,0,0,0,0,0,802.8
2024,Total OTROS 1/,7607190000,"LAS DEMAS HOJAS Y TIRAS DELGADAS DE ALUMINIO, SIN SOPORTE, DE ESP. <= 0,2 MM",0,159,0,0,0,0,0,0,0,0,0,0,159
2024,Total OTROS 1/,3926909090,DEMAS MANUFACT. DE PLASTICO Y MANUFACTURAS DE  LAS DEMAS MAT. DE PA 39.01 A 39.14,0,122,0,0,0,0,0,0,0,0,0,0,122
2024,Total OTROS 1/,8513101000,LAMPARAS ELECTRICAS PORTATILES DE SEGURIDAD,0,119.22,0,0,0,0,0,0,0,0,0,0,119.22
2024,Total OTROS 1/,6307200000,CINTURONES Y CHALECOS SALVAVIDAS,0,33.29,0,0,0,0,0,0,0,0,0,0,33.29
2024,Total PRODUCTOS TRADICIONALES,3824991000,SULFONATOS DE PETRÓLEO,0,0,10416,0,0,0,0,0,0,0,0,0,10416
2024,Total OTROS 1/,8471700000,UNIDADES DE MEMORIA,0,5,0,0,0,0,0,0,0,0,0,0,5
2024,Total PRODUCTOS TRADICIONALES,901120000,"CAFE DESCAFEINADO, SIN TOSTAR",0,4479.67,2028.9,0,0,0,0,0,0,0,0,0,6508.57
2024,Total PRODUCTOS TRADICIONALES,4101500000,"CUEROS Y PIELES ENTEROS, DE PESO UNITARIO SUPERIOR A 16 KG",0,43758.05,62316.5,0,0,0,0,0,0,0,0,0,106074.55
2024,Total PRODUCTOS TRADICIONALES,2710193500,ACEITES BASE PARA LUBRICANTES,0,35189.82,52408.44,0,0,0,0,0,0,0,0,0,87598.26
2024,Total PRODUCTOS TRADICIONALES,4115200000,"RECORTE Y DESPERDICIO DE CUERO O PIEL, NO UTIL PARA  FAB CUERO; ASERRIN, POLVO Y HARI",0,67917.66,4400.3999999999996,0,0,0,0,0,0,0,0,0,72318.06
2024,Total OTROS 1/,3814009000,DEMAS DISOLVENTES Y DILUYENTES ORGANICOS COMPUESTOS; PREPARC PARA QUITAR PINTURAS,0,2094.54,6044.29,0,0,0,0,0,0,0,0,0,8138.83
2024,Total PRODUCTOS NO TRADICIONALES,806100000,UVAS FRESCAS,330161971.7,90428257.66,28763397.73,0,0,0,0,0,0,0,0,0,449353627.1
2024,Total PRODUCTOS NO TRADICIONALES,810400000,"ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS",205042571.6,99614703.95,36644475.019000001,0,0,0,0,0,0,0,0,0,341301750.6
2024,Total PRODUCTOS NO TRADICIONALES,804400000,"AGUACATES (PALTAS) , FRESCAS O SECAS",21155118.3,64556198.8,131982584.006,0,0,0,0,0,0,0,0,0,217693901.1
2024,Total PRODUCTOS NO TRADICIONALES,804502000,"MANGOS Y MANGOSTANES, FRESCOS O SECOS",69579556.59,85926436.1,33779453.561999999,0,0,0,0,0,0,0,0,0,189285446.2
2024,Total PRODUCTOS NO TRADICIONALES,2510100000,"FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER",37953290.43,42494220.89,46302721.640000001,0,0,0,0,0,0,0,0,0,126750233
2024,Total PRODUCTOS NO TRADICIONALES,7408110000,ALAMBRE DE COBRE REFINADO CON LA MAYOR DIMENSION DE LA SECCION TRANSV. SUP. A 6 MM,35250367.46,31205874.97,30876456.243000001,0,0,0,0,0,0,0,0,0,97332698.67
2024,Total PRODUCTOS NO TRADICIONALES,1801001900,"CACAO EN GRANO, ENTERO O PARTIDO, CRUDO",27251351.83,22337959.48,28556534.329999998,0,0,0,0,0,0,0,0,0,78145845.64
2024,Total PRODUCTOS NO TRADICIONALES,307430000,"JIBIAS, GLOBITOS,CALAMARES Y POTAS, CONGELADAS",22598859.76,25010754.66,28778216.886,0,0,0,0,0,0,0,0,0,76387831.3
2024,Total PRODUCTOS NO TRADICIONALES,7901120000,"CINC SIN ALEAR, CON UN CONTENIDO DE CINC INFERIOR AL 99,99% EN PESO",27266165.75,22090743.89,23655911.039999999,0,0,0,0,0,0,0,0,0,73012820.68
2024,Total PRODUCTOS NO TRADICIONALES,709200000,"ESPARRAGOS, FRESCOS O REFRIGERADOS",43432314.6,7031495.282,3093248.5210000002,0,0,0,0,0,0,0,0,0,53557058.4
2024,Total PRODUCTOS NO TRADICIONALES,810909000,"GROSELLAS, INCLUIDO EL CASIS, FRESCAS",6271664.482,19450612.33,26804154.809,0,0,0,0,0,0,0,0,0,52526431.62
2024,Total PRODUCTOS NO TRADICIONALES,2309909000,DEMAS PREPARACIONES UTILIZADAS PARA LA ALIMENTACION DE LOS ANIMALES,10462589.12,18162181.18,17160072.495000001,0,0,0,0,0,0,0,0,0,45784842.8
2024,Total PRODUCTOS NO TRADICIONALES,6109100039,"LOS DEMAS T-SHIRTS DE ALGODON, PARA HOMBRES O MUJERES",15367122.35,13784011.93,16068973.98,0,0,0,0,0,0,0,0,0,45220108.26
2024,Total PRODUCTOS NO TRADICIONALES,904211090,"PAPRIKA (EXCEP. EN TROZOS O RODAJAS), SECOS, SIN TRITURAR NI PULVERIZAR",15821209.38,15719608.02,11891032.385,0,0,0,0,0,0,0,0,0,43431849.78
2024,Total PRODUCTOS NO TRADICIONALES,2701110000,ANTRACITAS,26261567.81,5701960.55,9673380.4199999999,0,0,0,0,0,0,0,0,0,41636908.78
2024,Total PRODUCTOS NO TRADICIONALES,3301130000,ACEITES ESENCIALES DE LIMON.,15024164.38,9054333.42,15128778.460000001,0,0,0,0,0,0,0,0,0,39207276.26
2024,Total PRODUCTOS NO TRADICIONALES,7106912000,PLATA EN BRUTO ALEADA,211244.69,7570977.69,27195389.510000002,0,0,0,0,0,0,0,0,0,34977611.89
2023,Total PRODUCTOS TRADICIONALES,2710193500,ACEITES BASE PARA LUBRICANTES,66859.94,3486.599,0,0,0,0,0,3882.715,0,1027.6,37844.64,35447.58,148549.074
2023,Total OTROS 1/,302130000,"SALMONES DEL PACIFICO FRESCOS O REFRIGERADOS, EXCEPTO HIGADOS, HUEVAS Y LECHAS",0,0,0,0,0,0,0,0,0,2038.46,0,0,2038.46
2023,Total OTROS 1/,8424300000,MAQUINAS Y APARATOS DE CHORRO DE ARENA O DE VAPOR Y APARATOS DE CHORRO SIMILARES,0,0,0,0,0,0,0,0,0,2080,0,0,2080
2023,Total OTROS 1/,7208900000,"DEMAS PROD. LAMINADOS PLANOS DE HIERRO O ACERO, ANCHO>= 600MM,LAMINADOS EN CALIENTE",0,0,0,0,0,0,0,0,0,2098.05,0,0,2098.05
2023,Total OTROS 1/,8467290000,DEMÁS HERRAMIENTAS DE USO MANUAL CON MOTOR ELECTRICO INCORPORADO,0,0,0,0,0,0,0,0,0,2270,0,0,2270
2023,Total OTROS 1/,209109000,"GRASA DE CERDO SIN FUNDIR, FRESCO, REFRIG, CONGEL., SALADO O SALMUERA, SECO O AHUMADO",0,0,0,0,0,0,0,0,0,2781.66,0,0,2781.66
2023,Total OTROS 1/,8536690000,CLAVIJAS Y TOMAS DE CORRIENTE (ENCHUFES),0,0,0,0,0,0,0,0,0,5410.4,0,0,5410.4
2023,Total PRODUCTOS TRADICIONALES,5201003000,"ALGODÓN S/CARDAR NI PEINAR, DE LONG FIBRA > 2222 MM (7/8) PERO <= 2857 MM (1 1/8)",0,0,0,0,0,0,0,0,0,13146.25,0,0,13146.25
2023,Total OTROS 1/,8414304000,COMPRESORES PARA APARATOS PARA ACONDICIONAMIENTO DE AIRE UTILIZADOS EN VEHICULOS  AUT,0,0,0,0,0,0,0,0,0,29576.34,36791.41,0,66367.75
2023,Total OTROS 1/,1006300000,"ARROZ  SEMIBLANQUEADO  O  BLANQUEADO, INCLUSO  PULIDO  O  GLASEADO",3794.72,12538.98,3617,0,0,0,0,0,0,2342.91,0,2332.1,24625.71
2023,Total OTROS 1/,2710200012,"DIESEL B5, CON UN CONTENIDO DE AZUFRE MENOR O IGUAL A 50 PPM",0,0,0,0,0,0,0,0,0,0,51000,0,51000
2023,Total PRODUCTOS TRADICIONALES,901111000,"CAFE SIN DESCAFEINAR, SIN TOSTAR, PARA SIEMBRA",0,0,0,0,0,0,0,0,0,0,233951.07,0,233951.07
2023,Total PRODUCTOS TRADICIONALES,2710200012,"DIESEL B5, CON UN CONTENIDO DE AZUFRE MENOR O IGUAL A 50 PPM",0,0,0,0,0,0,0,0,0,0,32400,10,32410
2023,Total OTROS 1/,403200090,LOS DEMÁS YOGURTS,0,0,0,0,0,0,0,0,0,0,0,1991.38,1991.38
2023,Total OTROS 1/,302290000,"LOS DEMAS PESCADOS PLANOS, FRESCOS O REFRIGERADOS, EXCEPTO HIGADOS,HUEVAS Y LECHAS",0,0,0,0,0,0,0,0,0,0,0,2040.7,2040.7
2023,Total OTROS 1/,2002900000,LOS DEMAS TOMATES PREPARADOS O CONSERVADOS (EXCEPTO EN VINAGRE),0,0,0,0,0,0,0,0,0,0,0,2210.19,2210.19
2023,Total OTROS 1/,2204100000,VINO ESPUMOSO,0,0,0,0,0,0,0,0,0,0,0,2211.9899999999998,2211.99
2023,Total OTROS 1/,807110000,SANDIAS FRESCAS,0,0,0,0,0,0,0,0,0,0,0,2247.56,2247.56
2023,Total OTROS 1/,306310000,"LANGOSTAS VIVAS, FRESCAS O REFRIGERADAS",0,0,0,0,0,0,0,0,0,0,0,2274.6999999999998,2274.7
2023,Total OTROS 1/,2201900010,AGUA SIN GASEAR,0,0,0,0,0,0,0,0,0,0,0,2947.84,2947.84
2023,Total OTROS 1/,8544200000,"CABLES Y DEMAS CONDUCTORES ELECTRICOS, COAXIALES",0,0,0,0,0,0,0,0,0,0,0,7080,7080
2023,Total OTROS 1/,2009110000,JUGO DE NARANJA CONGELADO,0,0,0,0,0,0,0,0,0,0,0,10546.43,10546.43
2023,Total OTROS 1/,2202990000,"DEMAS AGUAS Y BEBIDAS NO ALCOHOLICAS, AZUCARADAS, NO GASEADAS",0,0,0,0,0,0,0,0,0,0,0,14331.55,14331.55
2023,Total PRODUCTOS TRADICIONALES,4102290000,"DEMAS CUEROS Y PIELES EN BRUTO, DE OVINO S/LANA (FRESCOS, SALADOS, SECOS, ENCALADOS)",0,0,0,0,0,0,0,0,0,0,0,5548.5,5548.5
2023,Total PRODUCTOS TRADICIONALES,5102200000,"PELO ORDINARIO, SIN CARDAR NI PEINAR",0,0,0,0,0,0,0,0,0,0,0,51800,51800
2023,Total OTROS 1/,804300000,PIÑAS TROPICALES (ANANAS) FRESCAS O SECAS,2947.73,0,0,0,0,0,0,0,0,0,0,8435.16,11382.89
2023,Total OTROS 1/,407219000,"HUEVOS DE GALLINA (EXCEP. PARA PRODUCC. DE VACUNAS), FRESCOS",35433.1,0,0,2777.52,0,0,0,0,0,0,0,2683.75,40894.37
2023,Total OTROS 1/,302990000,"DEMAS PESCADOS FRESC/REFRIG., EXCEPTO LOS FILETES Y CARNES PESCADO DE PART. 03.04",0,0,1537.8,0,0,0,0,0,0,0,0,1254.2,2792
2023,Total OTROS 1/,207140021,"TROZOS Y DESPOJOS DE CUARTOS TRASEROS, SIN DESHUESAR, DE GALLO O GALLINA, CONGELADOS",0,31726.9,0,0,0,0,0,0,0,0,0,6643.34,38370.24
2023,Total OTROS 1/,2203000000,CERVEZA DE MALTA.,2121.6,3089.12,0,1603,0,0,0,0,0,0,0,10392.24,17205.96
2023,Total OTROS 1/,810500000,KIWIS FRESCOS,0,0,0,16323,0,0,0,0,0,0,0,0,16323
2023,Total OTROS 1/,4818200000,"PAÑUELOS,  TOALLITAS DE  DESMAQUILLAR Y TOALLAS",0,0,0,32130,0,0,0,0,0,0,0,0,32130
2023,Total OTROS 1/,810904000,PITAHAYAS (CEREUS SPP.) FRESCAS,0,16.4,0,3726.75,0,0,0,0,0,0,0,0,3743.15
2023,Total OTROS 1/,2201100012,"AGUA MINERAL ARTIFICIAL, INCLUSO GASEADA",0,2704.2,0,12290.88,0,0,0,0,0,0,0,0,14995.08
2023,Total OTROS 1/,801320000,"NUECES DEL MARAÑON (MEREY, CAJAUIL, ANACARDO,CAJU)  SIN CASCARA, FRESCAS O SECAS",0,4087.9,0,0,0,0,0,0,0,0,0,0,4087.9
2023,Total OTROS 1/,709590000,"TRUFAS, FRESCAS O REFRIGERADAS",0,4702.25,0,0,0,0,0,0,0,0,0,0,4702.25
2023,Total OTROS 1/,5607490000,LOS DEMAS CORDELES DE POLIETILENO O PROLIPOPILENO PARA ATAR O ENGAVILLAR,0,24206.4,0,0,0,0,0,0,0,0,0,0,24206.4
2023,Total PRODUCTOS TRADICIONALES,2611000000,MINERALES DE VOLFRAMIO (TUNGSTENO) Y SUS CONCENTRADOS.,0,6864.155,0,0,0,0,0,0,0,0,0,0,6864.155
2023,Total OTROS 1/,709200000,"ESPARRAGOS, FRESCOS O REFRIGERADOS",2152.8,2847.9,0,0,0,0,0,0,0,0,0,0,5000.7
2023,Total OTROS 1/,807190000,MELONES FRESCOS,4835.1,13436.19,0,0,0,0,0,0,0,0,0,0,18271.29
2023,Total OTROS 1/,3402901000,DETERGENTES PARA LA INDUSTRIA TEXTIL,9013.23,10477.29,0,0,0,0,0,0,0,0,0,0,19490.52
2023,Total OTROS 1/,2009500000,JUGO DE TOMATE,4630.23,43032.98,0,0,0,0,0,0,0,0,0,0,47663.21
2023,Total PRODUCTOS TRADICIONALES,1701910000,"AZUCAR DE CAÑA O REMOLACHA Y SACAROSA REFINADOS, C/ADICION AROMATIZANTE O COLORANTE",0,50,9330.8,0,0,0,0,0,0,0,0,0,9380.8
2023,Total OTROS 1/,402109000,"LECHE Y NATA CONCEN.C.AZUC.O EDUL.,EN POLVO,GRANUL.,O SOLID.CONT.GRASA <=1.5%PESO,ENV",0,0,4806.8,0,0,0,0,0,0,0,0,0,4806.8
2023,Total OTROS 1/,1101000000,HARINA DE TRIGO O DE MORCAJO (TRANQUILLON).,0,0,6101.04,0,0,0,0,0,0,0,0,0,6101.04
2023,Total OTROS 1/,406909000,"QUESO C/ CONT. HUMEDAD >=69% EN PESO, CALCULADO SOBRE BASE TOTALMENTE DESGRASADA",0,0,7222.29,0,0,0,0,0,0,0,0,0,7222.29
2023,Total OTROS 1/,6110209090,"LOS DEMAS SWEATERS, PULLOVERS, CARDIGANS, Y ARTICULOS SIMILARES DE PUNTO,DE ALGODON",0,0,7605,0,0,0,0,0,0,0,0,0,7605
2023,Total PRODUCTOS TRADICIONALES,2620400000,CENIZAS Y RESIDUOS (EXCEPTO DE SIDERURGIA) QUE CONTENGAN PRINCIPALMENTE ALUMINIO,13.3,0,0,0,0,0,0,0,0,0,0,0,13.3
2023,Total PRODUCTOS TRADICIONALES,2609000000,MINERALES DE ESTAÑO Y SUS CONCENTRADOS,150,0,0,0,0,0,0,0,0,0,0,0,150
2023,Total PRODUCTOS TRADICIONALES,2614000000,MINERALES DE TITANIO Y SUS CONCENTRADOS,2467.636,0,0,0,0,0,0,0,0,0,0,0,2467.636
2023,Total OTROS 1/,207240000,"CARNES COMESTIBLES DE PAVO (GALLIPAVO) SIN TROCEAR, FRESCOS O REFRIGERADOS",2367.5,0,0,0,0,0,0,0,0,0,0,0,2367.5
2023,Total OTROS 1/,3809910000,APRESTOS Y PROD.DE ACABADO DEL TIPO DE LOS UTILIZ. EN LA INDUSTRIA TEXTIL O SIMILARES,2594.67,0,0,0,0,0,0,0,0,0,0,0,2594.67
2023,Total OTROS 1/,305410000,"SALMONES DEL PACIFICO, DEL ATLANTICO Y DEL DANUBIO, (INC. LOS FILETES)  AHUMADOS",2831.7,0,0,0,0,0,0,0,0,0,0,0,2831.7
2023,Total OTROS 1/,304490000,"LOS DEMÁS FILETES DE CARNE DE PESCADO (INCLUSO PICADA), FRESCOS O REFRIGERADOS",2980.44,0,0,0,0,0,0,0,0,0,0,0,2980.44
2023,Total OTROS 1/,810903000,"TOMATE DE ARBOL (LIMA TOMATE, TAMARILLO)  (CYPHOMANDRA  BETACEA) FRESCO",4051.4,0,0,0,0,0,0,0,0,0,0,0,4051.4
2023,Total OTROS 1/,2101120000,"PREPARACIONES A BASE DE EXTRACTOS, ESENCIAS O CONCENTRADOS O A BASE DE CAFE",4229.11,0,0,0,0,0,0,0,0,0,0,0,4229.11
2023,Total OTROS 1/,8450200000,"MAQUINAS P` LAVAR ROPA DE CAPACIDAD UNITARIA, EXPRESADA EN PESO DE ROPA SECA > 10KG",5500,0,0,0,0,0,0,0,0,0,0,0,5500
2023,Total OTROS 1/,406400000,QUESO DE PASTA AZUL,11939.68,0,0,0,0,0,0,0,0,0,0,0,11939.68
2023,Total OTROS 1/,809300000,"DURAZNOS (MELOCOTONES), INCLUIDOS LOS GRIÑONES Y NECTARINAS, FRESCOS",0,4570,0,0,0,0,0,0,0,0,0,0,4570
2023,Total OTROS 1/,307430000,"JIBIAS, GLOBITOS,CALAMARES Y POTAS, CONGELADAS",0,0,0,0,5600,0,0,0,0,0,0,0,5600
2023,Total PRODUCTOS TRADICIONALES,2601120000,"MINERALES DE HIERRO Y SUS CONCENTRADOS, AGLOMERADOS",0,0,0,0,785071.14,0,0,0,0,0,4,0,785075.14
2023,Total PRODUCTOS TRADICIONALES,901120000,"CAFE DESCAFEINADO, SIN TOSTAR",0,0,0,0,568.998,0,0,1652.1,1208,0,12002.07,2035,17466.168
2023,Total PRODUCTOS TRADICIONALES,1211300000,HOJAS DE COCA,0,0,0,275425.92,59.85,275425.92,64.053,275425.92,1000,30.72,64666.66,0,892099.043
2023,Total PRODUCTOS TRADICIONALES,901220000,CAFE TOSTADO DESCAFEINADO,0,0,140,0,140,0,0,120,5.22,75,0,0,480.22
